madrastra,0.0014182398886587138
hermano del padre,0.00012791173091045735
hermana del padre,9.99521445340427e-05
sobrino,0.015127892145692948
yerno,0.004957086087026171
hermano de la madre,0.00014317469352173685
hermano mayor,0.002809465684200119
sobrina,0.005321776344109842
hijo,0.20049994982132205
hija,0.07644988352198401
madre,0.18178998892827397
hermana,0.039845787348030536
hermano,0.09873651034376381
hermana menor,0.000513267769228868
abuelo,0.015398033076866036
entenada,7.21276286232146e-05
entenado,0.000162084558703853
nuera,0.0016613667267144935
abuela,0.00960351010320329
suegro,0.0038900294088924725
nieta,0.0034307898258982223
nieto,0.018234512854183465
hermana de la madre,7.726030631550328e-05
suegra,0.002647381125496266
padre,0.314633142537296
hermana mayor,0.0010805637246923535
hermano menor,0.0012683116718576499
